method	n	seed	col	coverage	r2	length	group	subgroup
CalPred	10000	8	age_q_0	0.9450757575757576	0.1730777251866646	0.9687154262304084	Age	0
CalPred	10000	8	age_q_4	0.9547553093259464	0.1113235408018529	0.867850852623098	Age	4
CalPred	10000	8	age_q_4	0.9574688796680498	0.1530966979355407	0.901810725221293	Age	4
CalPred	10000	8	age_q_9	0.944055944055944	0.1259072465194039	0.738307877742719	Age	9
CalPred	10000	8	education_q_1	0.9369085173501576	0.1125082751121602	1.0325668772229657	Education	1
CalPred	10000	8	education_q_4	0.9548755186721992	0.1674657120240404	0.8290570735369579	Education	4
CalPred	10000	8	income_q_1	0.9406077348066298	0.146014170183193	1.0501761398628762	Income	1
CalPred	10000	8	income_q_5	0.951508209240168	0.1452371859853592	0.8830729584413243	Income	5
CalPred	10000	8	income_q_9	0.969939879759519	0.1842489485331815	0.755507288607104	Income	9
CalPred	10000	8	marginal	0.9517	0.1727949965076644	0.8754238811175814	Overall	
CalPred	10000	8	sex_q_0	0.954687243473978	0.1900914311854284	0.9505719338942266	Sex	0
CalPred	10000	8	sex_q_1	0.9470452801227937	0.1289097577361835	0.7583282583336095	Sex	1
CalPred	10000	9	age_q_0	0.9517374517374516	0.151105713780954	0.9694205951404498	Age	0
CalPred	10000	9	age_q_4	0.9468468468468468	0.1252148191934976	0.874257499352498	Age	4
CalPred	10000	9	age_q_4	0.949244060475162	0.1535745796468402	0.9011334459445984	Age	4
CalPred	10000	9	age_q_9	0.958502024291498	0.1013141884302574	0.7373464055539359	Age	9
CalPred	10000	9	education_q_1	0.9347079037800688	0.0960752916640403	1.0328257889491	Education	1
CalPred	10000	9	education_q_4	0.9523233719122474	0.1663636452133407	0.8294095663835609	Education	4
CalPred	10000	9	income_q_1	0.9442896935933148	0.1473204437730325	1.0508471109501465	Income	1
CalPred	10000	9	income_q_5	0.9533699059561128	0.1628313864962488	0.880144894163145	Income	5
CalPred	10000	9	income_q_9	0.9504741833508956	0.1722967387627834	0.7518382593809141	Income	9
CalPred	10000	9	marginal	0.9513	0.1645287795253249	0.8750443369417806	Overall	
CalPred	10000	9	sex_q_0	0.9520356024394264	0.1834226020675336	0.9505174629797468	Sex	0
CalPred	10000	9	sex_q_1	0.9501652682430716	0.1193973239793965	0.7586203716042927	Sex	1
PredInterval	10000	0	age_q_0	0.9080779944289692	0.1287660295214413	0.959672021987524	Age	0
PredInterval	10000	0	age_q_4	0.956880733944954	0.1260502791794998	0.959672021987524	Age	4
PredInterval	10000	0	age_q_4	0.965665236051502	0.1445093680434003	0.959672021987524	Age	4
PredInterval	10000	0	age_q_9	0.9720496894409938	0.0831774083125987	0.959672021987524	Age	9
PredInterval	10000	0	education_q_1	0.920265780730897	0.0493425101787574	0.959672021987524	Education	1
PredInterval	10000	0	education_q_4	0.9586620926243568	0.1175222541757357	0.959672021987524	Education	4
PredInterval	10000	0	income_q_1	0.909217877094972	0.0936243359775568	0.959672021987524	Income	1
PredInterval	10000	0	income_q_5	0.9486288142139824	0.1022478431580016	0.959672021987524	Income	5
PredInterval	10000	0	income_q_9	0.9640522875816994	0.0768641085813306	0.959672021987524	Income	9
PredInterval	10000	0	marginal	0.9516	0.1224127017484723	0.959672021987524	Overall	
PredInterval	10000	0	sex_q_0	0.935266351989211	0.1432493198768596	0.959672021987524	Sex	0
PredInterval	10000	0	sex_q_1	0.975417895771878	0.0929149452804346	0.959672021987524	Sex	1
PredInterval	10000	1	age_q_0	0.9132111861137898	0.1651195708389712	0.9600203877667433	Age	0
PredInterval	10000	1	age_q_4	0.9542543458371456	0.1164197534386816	0.9600203877667433	Age	4
PredInterval	10000	1	age_q_4	0.9454732510288066	0.1271839964668492	0.9600203877667433	Age	4
PredInterval	10000	1	age_q_9	0.9807106598984772	0.0935912409811858	0.9600203877667433	Age	9
PredInterval	10000	1	education_q_1	0.9401993355481728	0.0422792928916733	0.9600203877667433	Education	1
PredInterval	10000	1	education_q_4	0.9579773321708804	0.1187595836431494	0.9600203877667434	Education	4
PredInterval	10000	1	income_q_1	0.9141689373297004	0.0714407861173406	0.9600203877667433	Income	1
PredInterval	10000	1	income_q_5	0.9584964761158966	0.1191183401687458	0.9600203877667433	Income	5
PredInterval	10000	1	income_q_9	0.9627263045793396	0.0737652830411096	0.9600203877667433	Income	9
PredInterval	10000	1	marginal	0.9524	0.124693234680184	0.9600203877667433	Overall	
PredInterval	10000	1	sex_q_0	0.9397251200529888	0.1451209704538642	0.9600203877667433	Sex	0
PredInterval	10000	1	sex_q_1	0.9717243120424136	0.0945280222888767	0.9600203877667434	Sex	1
PredInterval	10000	2	age_q_0	0.909875359539789	0.1212744049684215	0.9589305854892788	Age	0
PredInterval	10000	2	age_q_4	0.9448648648648648	0.1228541984520662	0.9589305854892788	Age	4
PredInterval	10000	2	age_q_4	0.9547069271758436	0.1359834230883443	0.9589305854892788	Age	4
PredInterval	10000	2	age_q_9	0.9718456725755996	0.0854639204040415	0.9589305854892788	Age	9
PredInterval	10000	2	education_q_1	0.9242902208201892	0.0768842736257458	0.9589305854892788	Education	1
PredInterval	10000	2	education_q_4	0.9525603699263572	0.1231779950230731	0.9589305854892788	Education	4
PredInterval	10000	2	income_q_1	0.9175531914893617	0.1106310301322099	0.9589305854892788	Income	1
PredInterval	10000	2	income_q_5	0.9448698315467076	0.1095898381081144	0.9589305854892788	Income	5
PredInterval	10000	2	income_q_9	0.9576771653543308	0.114011736032477	0.9589305854892788	Income	9
PredInterval	10000	2	marginal	0.9493	0.119131434053434	0.9589305854892788	Overall	
PredInterval	10000	2	sex_q_0	0.9340202758849924	0.1378187606429839	0.9589305854892788	Sex	0
PredInterval	10000	2	sex_q_1	0.972382626161185	0.0927403803595322	0.9589305854892788	Sex	1
PredInterval	10000	3	age_q_0	0.9112903225806452	0.140990990329788	0.9602111877096212	Age	0
PredInterval	10000	3	age_q_4	0.9525316455696202	0.123983135632372	0.9602111877096212	Age	4
PredInterval	10000	3	age_q_4	0.9648506151142356	0.1248013439610764	0.960211187709621	Age	4
PredInterval	10000	3	age_q_9	0.9646712463199216	0.0696694237836233	0.9602111877096212	Age	9
