method	n	seed	col	coverage	r2	length	group	subgroup
CalPred	10000	3	income_q_5	0.9616738365271804	0.0422215201890606	0.9311657165819668	Income	5
CalPred	10000	3	income_q_9	0.9614961496149615	0.0859448327753538	0.7997569556259005	Income	9
CalPred	10000	3	marginal	0.9555	0.0574511417139774	0.925987528004338	Overall	
CalPred	10000	3	sex_q_0	0.95616211745244	0.0671898059059533	1.0095340104193835	Sex	0
CalPred	10000	3	sex_q_1	0.95448798988622	0.0395687054407963	0.7982913241613669	Sex	1
CalPred	10000	4	age_q_0	0.9524697110904008	0.0473511708036439	1.000566183374859	Age	0
CalPred	10000	4	age_q_4	0.9505736981465136	0.0286939352377134	0.9271568123190964	Age	4
CalPred	10000	4	age_q_4	0.9506437768240344	0.0394554345758734	0.9654597681643142	Age	4
CalPred	10000	4	age_q_9	0.9530332681017613	0.0696476039336753	0.7602378378545082	Age	9
CalPred	10000	4	education_q_1	0.9652777777777778	0.0253195800144172	1.0888504885293382	Education	1
CalPred	10000	4	education_q_4	0.9521776259607172	0.0471246846756311	0.8787730943558554	Education	4
CalPred	10000	4	income_q_1	0.9534555712270804	0.0391205133931813	1.0922731273537047	Income	1
CalPred	10000	4	income_q_5	0.95	0.0481566711891188	0.9315393722044968	Income	5
CalPred	10000	4	income_q_9	0.9461457233368532	0.0487538447438947	0.801185791615476	Income	9
CalPred	10000	4	marginal	0.9528	0.0630382578491347	0.9238717391335598	Overall	
CalPred	10000	4	sex_q_0	0.9550317619525244	0.0721650118263328	1.009034652983264	Sex	0
CalPred	10000	4	sex_q_1	0.9494773519163764	0.0456957491146156	0.7970811590815614	Sex	1
CalPred	10000	5	age_q_0	0.9494020239190432	0.0572904491093295	1.0293115502933587	Age	0
CalPred	10000	5	age_q_4	0.9457567804024496	0.0473958596465014	0.9181526590451564	Age	4
CalPred	10000	5	age_q_4	0.9511434511434512	0.0228651242286182	0.947854831293508	Age	4
CalPred	10000	5	age_q_9	0.945945945945946	0.0551350424885044	0.7618285393297212	Age	9
CalPred	10000	5	education_q_1	0.9403973509933776	0.0024682084477961	1.062355205716539	Education	1
CalPred	10000	5	education_q_4	0.9551801413549388	0.0538626199816122	0.8872485568284063	Education	4
CalPred	10000	5	income_q_1	0.9515235457063712	0.0398157122205363	1.0951775898742122	Income	1
CalPred	10000	5	income_q_5	0.9459882583170256	0.0511535507873543	0.929756708003006	Income	5
CalPred	10000	5	income_q_9	0.9593582887700536	0.0572259864367026	0.814284457761177	Income	9
CalPred	10000	5	marginal	0.9526	0.0673294877825054	0.9267713729308588	Overall	
CalPred	10000	5	sex_q_0	0.9547176025028816	0.085526761184568	1.015022461678836	Sex	0
CalPred	10000	5	sex_q_1	0.9493251846193024	0.0366267535410287	0.7902934350733426	Sex	1
CalPred	10000	6	age_q_0	0.9705284552845528	0.059403722451456	1.0310538777280729	Age	0
CalPred	10000	6	age_q_4	0.9499545040946314	0.0331544846343678	0.9266817951152742	Age	4
CalPred	10000	6	age_q_4	0.945337620578778	0.0261652095016291	0.954247742919542	Age	4
CalPred	10000	6	age_q_9	0.954498448810755	0.0661137195235643	0.7589476067726494	Age	9
CalPred	10000	6	education_q_1	0.944055944055944	0.0264928502294931	1.0872593321633008	Education	1
CalPred	10000	6	education_q_4	0.9565888812628688	0.0576152118077923	0.8844754431330926	Education	4
