0.2	0.001	CalPred	17	92.32365145228216	50000
0.2	0.001	PredInterval	17	83.19502074688798	50000
0.2	0.001	CalPred	17	99.41520467836257	5000
0.2	0.001	PredInterval	17	90.44834307992203	5000
0.2	0.001	CalPred	18	89.96212121212122	50000
0.2	0.001	PredInterval	18	78.21969696969697	50000
0.2	0.001	CalPred	18	94.01088929219601	5000
0.2	0.001	PredInterval	18	84.0290381125227	5000
0.2	0.001	CalPred	19	92.52136752136752	50000
0.2	0.001	PredInterval	19	87.3931623931624	50000
0.2	0.001	CalPred	19	98.30508474576271	5000
0.2	0.001	PredInterval	19	83.7772397094431	5000
0.2	0.001	CalPred	20	90.87048832271762	50000
0.2	0.001	PredInterval	20	97.66454352441613	50000
0.2	0.001	CalPred	20	99.0	5000
0.2	0.001	PredInterval	20	98.6	5000
0.2	0.001	CalPred	21	90.55441478439425	50000
0.2	0.001	PredInterval	21	87.06365503080082	50000
0.2	0.001	CalPred	21	94.97991967871486	5000
0.2	0.001	PredInterval	21	100.0	5000
0.2	0.001	CalPred	22	91.51138716356108	50000
0.2	0.001	PredInterval	22	94.824016563147	50000
0.2	0.001	CalPred	22	91.50743099787687	5000
0.2	0.001	PredInterval	22	81.52866242038218	5000
0.2	0.001	CalPred	23	88.84540117416829	50000
0.2	0.001	PredInterval	23	89.23679060665361	50000
0.2	0.001	CalPred	23	94.46564885496184	5000
0.2	0.001	PredInterval	23	99.23664122137404	5000
0.2	0.001	CalPred	24	88.77551020408163	50000
0.2	0.001	PredInterval	24	89.79591836734694	50000
0.2	0.001	CalPred	24	96.40718562874252	5000
0.2	0.001	PredInterval	24	99.8003992015968	5000
0.2	0.001	CalPred	25	89.86083499005964	50000
0.2	0.001	PredInterval	25	91.84890656063618	50000
0.2	0.001	CalPred	25	99.61013645224172	5000
0.2	0.001	PredInterval	25	92.78752436647173	5000
0.2	0.001	CalPred	26	93.00225733634312	50000
0.2	0.001	PredInterval	26	93.22799097065463	50000
0.2	0.001	CalPred	26	94.01709401709401	5000
0.2	0.001	PredInterval	26	96.58119658119658	5000
0.2	0.001	CalPred	27	91.86507936507937	50000
0.2	0.001	PredInterval	27	79.36507936507937	50000
0.2	0.001	CalPred	27	95.94320486815415	5000
0.2	0.001	PredInterval	27	81.7444219066937	5000
0.2	0.001	CalPred	28	91.13680154142581	50000
0.2	0.001	PredInterval	28	96.33911368015414	50000
0.2	0.001	CalPred	28	98.27586206896551	5000
0.2	0.001	PredInterval	28	88.79310344827587	5000
0.2	0.001	CalPred	29	88.75255623721881	50000
0.2	0.001	PredInterval	29	91.00204498977506	50000
0.2	0.001	CalPred	29	89.71428571428571	5000
0.2	0.001	PredInterval	29	99.61904761904762	5000
0.2	0.01	CalPred	0	90.77568134171908	50000
0.2	0.01	PredInterval	0	98.32285115303984	50000
0.2	0.01	CalPred	0	97.51131221719457	5000
0.2	0.01	PredInterval	0	93.66515837104072	5000
0.2	0.01	CalPred	1	88.7063655030801	50000
0.2	0.01	PredInterval	1	85.21560574948666	50000
0.2	0.01	CalPred	1	98.77800407331976	5000
0.2	0.01	PredInterval	1	87.9837067209776	5000
0.2	0.01	CalPred	2	90.71566731141199	50000
0.2	0.01	PredInterval	2	98.45261121856866	50000
0.2	0.01	CalPred	2	93.29388560157791	5000
0.2	0.01	PredInterval	2	100.0	5000
0.2	0.01	CalPred	3	91.39579349904398	50000
0.2	0.01	PredInterval	3	86.61567877629062	50000
0.2	0.01	CalPred	3	96.88644688644689	5000
0.2	0.01	PredInterval	3	82.78388278388277	5000
0.2	0.01	CalPred	4	86.02794411177645	50000
0.2	0.01	PredInterval	4	73.85229540918164	50000
0.2	0.01	CalPred	4	98.49340866290018	5000
0.2	0.01	PredInterval	4	93.5969868173258	5000
0.2	0.01	CalPred	5	90.01956947162427	50000
0.2	0.01	PredInterval	5	85.90998043052838	50000
0.2	0.01	CalPred	5	96.30281690140845	5000
0.2	0.01	PredInterval	5	97.35915492957746	5000
0.2	0.01	CalPred	6	93.7625754527163	50000
0.2	0.01	PredInterval	6	98.99396378269618	50000
0.2	0.01	CalPred	6	99.07407407407408	5000
0.2	0.01	PredInterval	6	98.14814814814815	5000
0.2	0.01	CalPred	7	91.9925512104283	50000
0.2	0.01	PredInterval	7	99.06890130353817	50000
0.2	0.01	CalPred	7	99.22330097087378	5000
0.2	0.01	PredInterval	7	99.6116504854369	5000
0.2	0.01	CalPred	8	87.62088974854933	50000
0.2	0.01	PredInterval	8	83.752417794971	50000
0.2	0.01	CalPred	8	93.91771019677996	5000
0.2	0.01	PredInterval	8	97.13774597495528	5000
0.2	0.01	CalPred	9	90.48582995951418	50000
0.2	0.01	PredInterval	9	79.75708502024291	50000
