method	n	seed	col	coverage	r2	length	group	subgroup
CalPred	10000	2	income_q_5	0.9550909794812232	0.1249935778023106	0.9283228844645512	Income	5
CalPred	10000	2	income_q_9	0.9519927536231884	0.1744780792231766	0.8419254573605842	Income	9
CalPred	10000	2	marginal	0.9509	0.1224726426217688	0.9096296637488122	Overall	
CalPred	10000	2	sex_q_0	0.9502799932122856	0.120917692506493	0.8729618192091724	Sex	0
CalPred	10000	2	sex_q_1	0.9517896274653032	0.087254635957069	0.9622431548304036	Sex	1
CalPred	10000	3	age_q_0	0.9340866290018832	0.1556639259056378	0.7539821125409382	Age	0
CalPred	10000	3	age_q_4	0.9433198380566802	0.1082129895587817	0.9302687708278328	Age	4
CalPred	10000	3	age_q_4	0.9536560247167868	0.0964749850211188	0.9164492002757276	Age	4
CalPred	10000	3	age_q_9	0.9536961819658814	0.078152437957585	0.9618711883058612	Age	9
CalPred	10000	3	education_q_1	0.9574468085106383	0.0657734561106961	1.0438914246057125	Education	1
CalPred	10000	3	education_q_4	0.9502895752895753	0.1359122083427789	0.8783458792443668	Education	4
CalPred	10000	3	income_q_1	0.944206008583691	0.1153928764508891	0.9948364350664116	Income	1
CalPred	10000	3	income_q_5	0.9543186180422264	0.1292741610680251	0.9242949240952418	Income	5
CalPred	10000	3	income_q_9	0.950281425891182	0.1330623586501187	0.8402297112375905	Income	9
CalPred	10000	3	marginal	0.9508	0.1251559216921735	0.9091525813847408	Overall	
CalPred	10000	3	sex_q_0	0.949867197875166	0.1204789968519583	0.8735967998443601	Sex	0
CalPred	10000	3	sex_q_1	0.9522132796780683	0.0894335115518736	0.963022809754774	Sex	1
CalPred	10000	4	age_q_0	0.9521988527724664	0.1999616165748355	0.7660485066514782	Age	0
CalPred	10000	4	age_q_4	0.9563106796116504	0.0654308834489951	0.9278227311995856	Age	4
CalPred	10000	4	age_q_4	0.9525252525252526	0.1023000346836704	0.914192285500428	Age	4
CalPred	10000	4	age_q_9	0.9474535165723524	0.0979186795754751	0.9618741271216712	Age	9
CalPred	10000	4	education_q_1	0.9763313609467456	0.1573733658785116	1.0540137713067828	Education	1
CalPred	10000	4	education_q_4	0.9512234385061172	0.1321127447517085	0.8781526454661851	Education	4
CalPred	10000	4	income_q_1	0.955849889624724	0.0873524306230487	1.004578130864947	Income	1
CalPred	10000	4	income_q_5	0.9552521805081532	0.1130957938702185	0.9287369879871108	Income	5
CalPred	10000	4	income_q_9	0.946808510638298	0.1457167708331698	0.8414265257574429	Income	9
CalPred	10000	4	marginal	0.9535	0.1257884650432459	0.9095875773740014	Overall	
CalPred	10000	4	sex_q_0	0.9526834977428524	0.1234891276113907	0.873340993754461	Sex	0
CalPred	10000	4	sex_q_1	0.9547151032595173	0.0870329947811739	0.9635290594910632	Sex	1
CalPred	10000	5	age_q_0	0.968	0.1784018793178792	0.7654078845074471	Age	0
CalPred	10000	5	age_q_4	0.9434571890145396	0.0868731967825148	0.9228311198810102	Age	4
CalPred	10000	5	age_q_4	0.9322381930184804	0.0868816675325762	0.9111664877913928	Age	4
CalPred	10000	5	age_q_9	0.951993490642799	0.1013830395469177	0.9606545532668216	Age	9
CalPred	10000	5	education_q_1	0.9393939393939394	0.1213862442943799	1.042707547813832	Education	1
CalPred	10000	5	education_q_4	0.9545745361484324	0.1221655225669545	0.8795951601341029	Education	4
CalPred	10000	5	income_q_1	0.9384615384615383	0.111136698535024	0.9939256614257672	Income	1
CalPred	10000	5	income_q_5	0.953009708737864	0.1131292259697652	0.9261216507470428	Income	5
CalPred	10000	5	income_q_9	0.947841726618705	0.1278723371191073	0.8442506410921304	Income	9
CalPred	10000	5	marginal	0.9517	0.1190077543021856	0.9091664150215162	Overall	
CalPred	10000	5	sex_q_0	0.9503894344734168	0.1133762296656448	0.8743349578502031	Sex	0
CalPred	10000	5	sex_q_1	0.953590620420127	0.0894715308273626	0.9594142377019692	Sex	1
CalPred	10000	6	age_q_0	0.949119373776908	0.1093009157663377	0.7695270759757101	Age	0
CalPred	10000	6	age_q_4	0.9454841334418226	0.0879720961299059	0.9294904624110218	Age	4
CalPred	10000	6	age_q_4	0.953061224489796	0.1109284084297131	0.911500054771242	Age	4
CalPred	10000	6	age_q_9	0.9484375	0.0670327822314146	0.9632107157619908	Age	9
CalPred	10000	6	education_q_1	0.9021739130434784	0.0328787294304605	1.03885515551763	Education	1
CalPred	10000	6	education_q_4	0.949002574002574	0.129970185410979	0.8801190676315703	Education	4
CalPred	10000	6	income_q_1	0.947136563876652	0.1177791029276044	0.9927669081411592	Income	1
CalPred	10000	6	income_q_5	0.94609375	0.0957001002062319	0.9285733062336108	Income	5
CalPred	10000	6	income_q_9	0.9398023360287512	0.1325354722954826	0.8407780901223394	Income	9
CalPred	10000	6	marginal	0.9491	0.1195722023608845	0.909780089618294	Overall	
CalPred	10000	6	sex_q_0	0.946581555518226	0.1220650644114604	0.8729543046438099	Sex	0
CalPred	10000	6	sex_q_1	0.952804546577712	0.0802071083741076	0.963949572680588	Sex	1
CalPred	10000	7	age_q_0	0.939922480620155	0.1607906551750552	0.7649908867004218	Age	0
CalPred	10000	7	age_q_4	0.9414758269720102	0.0959455768882508	0.9264664302018704	Age	4
CalPred	10000	7	age_q_4	0.944739638682253	0.0864242452881226	0.9072544899454084	Age	4
CalPred	10000	7	age_q_9	0.951740506329114	0.0930765780981223	0.960242527285066	Age	9
CalPred	10000	7	education_q_1	0.9438775510204082	0.0766452294044267	1.0495366104367811	Education	1
CalPred	10000	7	education_q_4	0.94928	0.1270298530224325	0.875316787141287	Education	4
CalPred	10000	7	income_q_1	0.9469026548672568	0.0800055271413381	0.9974098487431576	Income	1
CalPred	10000	7	income_q_5	0.9461031407522296	0.1290143322480623	0.9228018132480356	Income	5
CalPred	10000	7	income_q_9	0.9458715596330276	0.1338710924287867	0.8377604946364923	Income	9
CalPred	10000	7	marginal	0.9482	0.1235970867559479	0.9069820435303192	Overall	
CalPred	10000	7	sex_q_0	0.9481917577796468	0.1093756726593851	0.8724055105840743	Sex	0
CalPred	10000	7	sex_q_1	0.9482120838471024	0.1075557890203357	0.9576743957782664	Sex	1
CalPred	10000	8	age_q_0	0.9436325678496869	0.1619415311244782	0.759082195264206	Age	0
CalPred	10000	8	age_q_4	0.942215088282504	0.0917387306108405	0.926919441559447	Age	4
CalPred	10000	8	age_q_4	0.944739638682253	0.0912638187601667	0.9100866942949608	Age	4
CalPred	10000	8	age_q_9	0.9621399176954732	0.1262041305095561	0.967862446094695	Age	9
CalPred	10000	8	education_q_1	0.962566844919786	0.10607832989156	1.0600043306457076	Education	1
CalPred	10000	8	education_q_4	0.9488762266540044	0.1347135557689756	0.8785743302689627	Education	4
CalPred	10000	8	income_q_1	0.942528735632184	0.1394778700758729	1.0076418943054095	Income	1
CalPred	10000	8	income_q_5	0.9546358933545565	0.1168549336935539	0.9306328572690508	Income	5
CalPred	10000	8	income_q_9	0.9468864468864469	0.1270561470877658	0.8372960946034215	Income	9
CalPred	10000	8	marginal	0.9491	0.1283022313102529	0.9091920746582992	Overall	
CalPred	10000	8	sex_q_0	0.950008416091567	0.1221589126839977	0.8732433591528217	Sex	0
CalPred	10000	8	sex_q_1	0.947770386794777	0.0901338444193139	0.9618088075526184	Sex	1
CalPred	10000	9	age_q_0	0.9430255402750491	0.1416848017248132	0.7605373605428155	Age	0
CalPred	10000	9	age_q_4	0.9476744186046512	0.0856696993982998	0.9294717246078876	Age	4
CalPred	10000	9	age_q_4	0.9352589641434262	0.110775269747837	0.9145550677895252	Age	4
CalPred	10000	9	age_q_9	0.9426294820717132	0.0851696434958903	0.9594230963860796	Age	9
CalPred	10000	9	education_q_1	0.9595959595959596	0.0974935488939409	1.0561066591938042	Education	1
CalPred	10000	9	education_q_4	0.9492068578753404	0.1330669008635733	0.8786010133257665	Education	4
CalPred	10000	9	income_q_1	0.946808510638298	0.1113857195161456	0.999179692666756	Income	1
CalPred	10000	9	income_q_5	0.9507486209613868	0.1184684725429788	0.9282815836717488	Income	5
CalPred	10000	9	income_q_9	0.9496738117427772	0.1371582410199751	0.8419285270798837	Income	9
CalPred	10000	9	marginal	0.9503	0.1243113490258617	0.9106180799474124	Overall	
CalPred	10000	9	sex_q_0	0.9522433718558804	0.1103366664133679	0.8749987929432936	Sex	0
CalPred	10000	9	sex_q_1	0.9475218658892128	0.1019654525346511	0.9615373911068482	Sex	1
PredInterval	10000	0	age_q_0	0.9787234042553192	0.1277667616565246	0.942366871947387	Age	0
PredInterval	10000	0	age_q_4	0.939967105263158	0.0598748661576034	0.9423668719473872	Age	4
PredInterval	10000	0	age_q_4	0.9425403225806452	0.0936166384351656	0.9423668719473872	Age	4
PredInterval	10000	0	age_q_9	0.9307502061005772	0.0520382643804483	0.9423668719473872	Age	9
PredInterval	10000	0	education_q_1	0.908653846153846	0.0801252136459582	0.9423668719473872	Education	1
PredInterval	10000	0	education_q_4	0.954035874439462	0.0747139866677277	0.9423668719473872	Education	4
PredInterval	10000	0	income_q_1	0.9258426966292136	0.1042029769418254	0.942366871947387	Income	1
PredInterval	10000	0	income_q_5	0.9468208092485548	0.0708353182000168	0.9423668719473872	Income	5
PredInterval	10000	0	income_q_9	0.958446251129178	0.084516870415404	0.9423668719473872	Income	9
PredInterval	10000	0	marginal	0.9491	0.0779188687330311	0.9423668719473872	Overall	
PredInterval	10000	0	sex_q_0	0.9596828609986504	0.0960294964850055	0.9423668719473872	Sex	0
PredInterval	10000	0	sex_q_1	0.9336935166994106	0.0615418637699412	0.9423668719473872	Sex	1
PredInterval	10000	1	age_q_0	0.9757462686567164	0.1560819814586557	0.9448209741878408	Age	0
PredInterval	10000	1	age_q_4	0.9497161394971614	0.0598048986901954	0.9448209741878408	Age	4
PredInterval	10000	1	age_q_4	0.9479166666666666	0.0727545048497966	0.9448209741878412	Age	4
PredInterval	10000	1	age_q_9	0.9343986543313708	0.0532153374854059	0.9448209741878406	Age	9
PredInterval	10000	1	education_q_1	0.91	0.0552091555448046	0.944820974187841	Education	1
PredInterval	10000	1	education_q_4	0.95855827246745	0.0754732212323135	0.944820974187841	Education	4
PredInterval	10000	1	income_q_1	0.919661733615222	0.0604207987318683	0.9448209741878412	Income	1
PredInterval	10000	1	income_q_5	0.941108545034642	0.073731491558837	0.9448209741878408	Income	5
PredInterval	10000	1	income_q_9	0.9643527204502814	0.0623762622325417	0.9448209741878408	Income	9
PredInterval	10000	1	marginal	0.9524	0.075937167436385	0.9448209741878412	Overall	
PredInterval	10000	1	sex_q_0	0.9598786244099796	0.0953544487399857	0.944820974187841	Sex	0
PredInterval	10000	1	sex_q_1	0.94149459193707	0.0570927885397955	0.9448209741878412	Sex	1
PredInterval	10000	2	age_q_0	0.9779116465863452	0.1474362725995237	0.9437904285465156	Age	0
PredInterval	10000	2	age_q_4	0.9495268138801262	0.0681653315914643	0.9437904285465156	Age	4
PredInterval	10000	2	age_q_4	0.959718026183283	0.0605169905306546	0.9437904285465156	Age	4
PredInterval	10000	2	age_q_9	0.936117936117936	0.0739152771870208	0.9437904285465156	Age	9
PredInterval	10000	2	education_q_1	0.9095238095238096	0.0276795879540082	0.9437904285465156	Education	1
PredInterval	10000	2	education_q_4	0.9588075012021158	0.0834984868254537	0.9437904285465156	Education	4
PredInterval	10000	2	income_q_1	0.9285714285714286	0.099599553068803	0.9437904285465158	Income	1
PredInterval	10000	2	income_q_5	0.9508323654665118	0.0815829714305383	0.9437904285465156	Income	5
PredInterval	10000	2	income_q_9	0.9619565217391304	0.1071762713713102	0.9437904285465156	Income	9
PredInterval	10000	2	marginal	0.9514	0.0820842652472217	0.9437904285465156	Overall	
PredInterval	10000	2	sex_q_0	0.955879857458001	0.0981505932083436	0.9437904285465156	Sex	0
PredInterval	10000	2	sex_q_1	0.9449719990260532	0.0650044781378877	0.9437904285465156	Sex	1
PredInterval	10000	3	age_q_0	0.9792843691148776	0.1398156435623472	0.9425060010038442	Age	0
PredInterval	10000	3	age_q_4	0.9443872296601442	0.0747277639003222	0.942506001003844	Age	4
PredInterval	10000	3	age_q_4	0.934412955465587	0.0657963058114291	0.9425060010038442	Age	4
PredInterval	10000	3	age_q_9	0.9382615759545084	0.0354951542906529	0.942506001003844	Age	9
PredInterval	10000	3	education_q_1	0.9095744680851064	0.0315800873556138	0.9425060010038442	Education	1
PredInterval	10000	3	education_q_4	0.9567245817245816	0.0768296847515198	0.9425060010038442	Education	4
PredInterval	10000	3	income_q_1	0.9141630901287554	0.0911882507420099	0.942506001003844	Income	1
PredInterval	10000	3	income_q_5	0.9470249520153552	0.0680750265561337	0.9425060010038442	Income	5
PredInterval	10000	3	income_q_9	0.9549718574108818	0.074530974492599	0.9425060010038442	Income	9
PredInterval	10000	3	marginal	0.9493	0.0709712370517717	0.942506001003844	Overall	
PredInterval	10000	3	sex_q_0	0.955179282868526	0.0872092872893662	0.9425060010038442	Sex	0
PredInterval	10000	3	sex_q_1	0.9403923541247484	0.0539510545499863	0.942506001003844	Sex	1
PredInterval	10000	4	age_q_0	0.9866156787762906	0.1889038687683757	0.9444324527335108	Age	0
PredInterval	10000	4	age_q_4	0.9538834951456312	0.0385552304539766	0.944432452733511	Age	4
PredInterval	10000	4	age_q_4	0.9505050505050504	0.0723875122230378	0.9444324527335108	Age	4
PredInterval	10000	4	age_q_9	0.9296685529506872	0.0397696042532799	0.944432452733511	Age	9
PredInterval	10000	4	education_q_1	0.9230769230769232	0.1120193351793189	0.9444324527335108	Education	1
PredInterval	10000	4	education_q_4	0.9581455247907276	0.068380153759875	0.9444324527335108	Education	4
PredInterval	10000	4	income_q_1	0.9227373068432672	0.0628781595507939	0.9444324527335106	Income	1
PredInterval	10000	4	income_q_5	0.9465301478953356	0.0638055119394543	0.9444324527335108	Income	5
PredInterval	10000	4	income_q_9	0.9574468085106383	0.0789212995120319	0.9444324527335108	Income	9
PredInterval	10000	4	marginal	0.9518	0.0719152813839142	0.9444324527335106	Overall	
PredInterval	10000	4	sex_q_0	0.958033773616452	0.0918421878685443	0.944432452733511	Sex	0
PredInterval	10000	4	sex_q_1	0.9425230156755412	0.050875545371948	0.9444324527335106	Sex	1
PredInterval	10000	5	age_q_0	0.984	0.1507897065770157	0.9433411905633932	Age	0
PredInterval	10000	5	age_q_4	0.9394184168012925	0.0580042372829135	0.9433411905633934	Age	4
PredInterval	10000	5	age_q_4	0.9435318275154004	0.068513703592621	0.9433411905633934	Age	4
PredInterval	10000	5	age_q_9	0.9389747762408462	0.0542653485141943	0.9433411905633934	Age	9
PredInterval	10000	5	education_q_1	0.898989898989899	0.1201508104484447	0.9433411905633932	Education	1
PredInterval	10000	5	education_q_4	0.9587332053742802	0.0671217984859215	0.9433411905633932	Education	4
PredInterval	10000	5	income_q_1	0.9076923076923076	0.1034228153724516	0.9433411905633932	Income	1
PredInterval	10000	5	income_q_5	0.9464077669902912	0.0743516450422053	0.9433411905633936	Income	5
PredInterval	10000	5	income_q_9	0.9685251798561152	0.0655314394536876	0.9433411905633936	Income	9
PredInterval	10000	5	marginal	0.9507	0.0748033400839414	0.9433411905633932	Overall	
PredInterval	10000	5	sex_q_0	0.958855401286827	0.0882698377412253	0.9433411905633934	Sex	0
PredInterval	10000	5	sex_q_1	0.9389350268685882	0.0585609960567735	0.9433411905633932	Sex	1
PredInterval	10000	6	age_q_0	0.9823874755381604	0.1068320798411321	0.9416538264508792	Age	0
PredInterval	10000	6	age_q_4	0.9381611065907242	0.0537655943802825	0.9416538264508788	Age	4
PredInterval	10000	6	age_q_4	0.9510204081632652	0.0862371381063792	0.9416538264508794	Age	4
PredInterval	10000	6	age_q_9	0.934375	0.0402349513020067	0.9416538264508792	Age	9
PredInterval	10000	6	education_q_1	0.8695652173913043	0.0522558244543466	0.9416538264508792	Education	1
PredInterval	10000	6	education_q_4	0.956081081081081	0.0807968869270627	0.9416538264508792	Education	4
PredInterval	10000	6	income_q_1	0.9185022026431718	0.0979369044125114	0.9416538264508792	Income	1
PredInterval	10000	6	income_q_5	0.945703125	0.0679805426916377	0.9416538264508792	Income	5
PredInterval	10000	6	income_q_9	0.9559748427672956	0.0766032094892979	0.9416538264508788	Income	9
PredInterval	10000	6	marginal	0.948	0.0748075878607298	0.9416538264508794	Overall	
PredInterval	10000	6	sex_q_0	0.9541407693599866	0.0958701013643825	0.941653826450879	Sex	0
PredInterval	10000	6	sex_q_1	0.9389671361502347	0.052727609594295	0.9416538264508794	Sex	1
PredInterval	10000	7	age_q_0	0.9748062015503876	0.1513668082835679	0.9423393179867224	Age	0
PredInterval	10000	7	age_q_4	0.9489904357066952	0.0600395479486475	0.9423393179867224	Age	4
PredInterval	10000	7	age_q_4	0.938083121289228	0.059691289511413	0.9423393179867228	Age	4
PredInterval	10000	7	age_q_9	0.928006329113924	0.0469098847559414	0.9423393179867224	Age	9
PredInterval	10000	7	education_q_1	0.903061224489796	0.066962539100996	0.9423393179867224	Education	1
PredInterval	10000	7	education_q_4	0.95712	0.0719039608406239	0.9423393179867224	Education	4
PredInterval	10000	7	income_q_1	0.918141592920354	0.0619090739563191	0.9423393179867224	Income	1
PredInterval	10000	7	income_q_5	0.9433889104303994	0.0824376072845855	0.9423393179867224	Income	5
PredInterval	10000	7	income_q_9	0.956880733944954	0.0943420128307065	0.9423393179867228	Income	9
PredInterval	10000	7	marginal	0.9491	0.0715564139868341	0.9423393179867224	Overall	
PredInterval	10000	7	sex_q_0	0.95811606391926	0.0834068658107842	0.9423393179867224	Sex	0
PredInterval	10000	7	sex_q_1	0.935881627620222	0.0632900852090023	0.9423393179867224	Sex	1
PredInterval	10000	8	age_q_0	0.9812108559498957	0.1466774487494418	0.9422283667861016	Age	0
PredInterval	10000	8	age_q_4	0.9458023379383634	0.0777916925460599	0.9422283667861016	Age	4
PredInterval	10000	8	age_q_4	0.9398073836276084	0.0523504423125631	0.9422283667861012	Age	4
PredInterval	10000	8	age_q_9	0.9390946502057612	0.0681534024476836	0.9422283667861012	Age	9
PredInterval	10000	8	education_q_1	0.9197860962566844	0.0577223101322114	0.9422283667861014	Education	1
PredInterval	10000	8	education_q_4	0.9544159544159544	0.0693043874111464	0.9422283667861016	Education	4
PredInterval	10000	8	income_q_1	0.9172413793103448	0.1057169413617263	0.9422283667861016	Income	1
PredInterval	10000	8	income_q_5	0.9482690011937924	0.0671345884602213	0.9422283667861014	Income	5
PredInterval	10000	8	income_q_9	0.9551282051282052	0.0617553570304655	0.9422283667861012	Income	9
PredInterval	10000	8	marginal	0.949	0.0729031160263939	0.9422283667861016	Overall	
PredInterval	10000	8	sex_q_0	0.9584245076586432	0.0927097034316751	0.9422283667861016	Sex	0
PredInterval	10000	8	sex_q_1	0.9352057156935206	0.0552094254809416	0.9422283667861016	Sex	1
PredInterval	10000	9	age_q_0	0.9783889980353636	0.1440637429831112	0.9424407961895354	Age	0
PredInterval	10000	9	age_q_4	0.9368770764119602	0.066004796751932	0.9424407961895354	Age	4
PredInterval	10000	9	age_q_4	0.9312749003984064	0.092595871564	0.9424407961895352	Age	4
PredInterval	10000	9	age_q_9	0.9314741035856574	0.0429287489587834	0.9424407961895352	Age	9
PredInterval	10000	9	education_q_1	0.898989898989899	0.0793130558806175	0.9424407961895352	Education	1
PredInterval	10000	9	education_q_4	0.956257010094536	0.0749608591053346	0.9424407961895352	Education	4
PredInterval	10000	9	income_q_1	0.9063829787234042	0.1052465238391147	0.9424407961895352	Income	1
PredInterval	10000	9	income_q_5	0.946808510638298	0.0727702586368446	0.9424407961895354	Income	5
PredInterval	10000	9	income_q_9	0.961789375582479	0.0717199813863327	0.9424407961895352	Income	9
PredInterval	10000	9	marginal	0.9492	0.0766746665584269	0.9424407961895352	Overall	
PredInterval	10000	9	sex_q_0	0.958361658735554	0.0879722316150611	0.9424407961895352	Sex	0
PredInterval	10000	9	sex_q_1	0.9361030126336248	0.0668122532559254	0.9424407961895352	Sex	1
