method	n	seed	col	coverage	r2	length	group	subgroup	cv
CalPred	10000	9	education_q_1	0.9646464646464646	0.0011838788040398065	1.1009136508965844	Education	1	1
CalPred	10000	9	education_q_1	0.9646464646464646	0.003935175260669947	1.1009136508965844	Education	1	2
CalPred	10000	9	education_q_1	0.9646464646464646	0.00012522489145135529	1.1009136508965844	Education	1	3
CalPred	10000	9	education_q_1	0.9646464646464646	0.004484564498507876	1.1009136508965844	Education	1	4
CalPred	10000	9	education_q_1	0.9646464646464646	0.0008892736981111596	1.1009136508965844	Education	1	5
CalPred	10000	9	education_q_4	0.9484057042140682	0.0037818373319232707	0.9165572885324892	Education	4	1
CalPred	10000	9	education_q_4	0.9484057042140682	0.003578104578002143	0.9165572885324892	Education	4	2
CalPred	10000	9	education_q_4	0.9484057042140682	0.0016225978422932264	0.9165572885324892	Education	4	3
CalPred	10000	9	education_q_4	0.9484057042140682	0.002533198002004058	0.9165572885324892	Education	4	4
CalPred	10000	9	education_q_4	0.9484057042140682	0.0033577756506701015	0.9165572885324892	Education	4	5
CalPred	10000	9	income_q_1	0.9425531914893616	0.00297310014714089	1.0198983665755232	Income	1	1
CalPred	10000	9	income_q_1	0.9425531914893616	0.004112799156288708	1.0198983665755232	Income	1	2
CalPred	10000	9	income_q_1	0.9425531914893616	3.8376763205188196e-05	1.0198983665755232	Income	1	3
CalPred	10000	9	income_q_1	0.9425531914893616	0.0010914465996825994	1.0198983665755232	Income	1	4
CalPred	10000	9	income_q_1	0.9425531914893616	0.0033944850629150564	1.0198983665755232	Income	1	5
CalPred	10000	9	income_q_5	0.9487785657998424	0.0007106591447808682	0.9634569214194854	Income	5	1
CalPred	10000	9	income_q_5	0.9487785657998424	8.3517270263685e-06	0.9634569214194854	Income	5	2
CalPred	10000	9	income_q_5	0.9487785657998424	0.0001956936159283295	0.9634569214194854	Income	5	3
CalPred	10000	9	income_q_5	0.9487785657998424	0.00012593781920413146	0.9634569214194854	Income	5	4
CalPred	10000	9	income_q_5	0.9487785657998424	0.0007839488273492051	0.9634569214194854	Income	5	5
CalPred	10000	9	income_q_9	0.9552656104380244	0.016312489410964717	0.8962097357139112	Income	9	1
CalPred	10000	9	income_q_9	0.9552656104380244	0.010735694015264752	0.8962097357139112	Income	9	2
CalPred	10000	9	income_q_9	0.9552656104380244	0.005093172938618789	0.8962097357139112	Income	9	3
CalPred	10000	9	income_q_9	0.9552656104380244	0.0052963387622264975	0.8962097357139112	Income	9	4
CalPred	10000	9	income_q_9	0.9552656104380244	0.008467060325666024	0.8962097357139112	Income	9	5
CalPred	10000	9	marginal	0.9494	0.003984693524865739	0.9480848826899864	Overall		1
CalPred	10000	9	marginal	0.9494	0.0032854383803995143	0.9480848826899864	Overall		2
CalPred	10000	9	marginal	0.9494	0.0018940544737503433	0.9480848826899864	Overall		3
CalPred	10000	9	marginal	0.9494	0.00229083928218739	0.9480848826899864	Overall		4
CalPred	10000	9	marginal	0.9494	0.003705894806377386	0.9480848826899864	Overall		5
CalPred	10000	9	sex_q_0	0.952073419442556	0.003259327923490906	0.9179736032821654	Sex	0	1
CalPred	10000	9	sex_q_0	0.952073419442556	0.0019467251134508664	0.9179736032821654	Sex	0	2
CalPred	10000	9	sex_q_0	0.952073419442556	0.0012621451883396385	0.9179736032821654	Sex	0	3
CalPred	10000	9	sex_q_0	0.952073419442556	0.001577025890534076	0.9179736032821654	Sex	0	4
CalPred	10000	9	sex_q_0	0.952073419442556	0.0028076721573783523	0.9179736032821654	Sex	0	5
CalPred	10000	9	sex_q_1	0.9455782312925172	0.005061923409094999	0.9911302587919348	Sex	1	1
CalPred	10000	9	sex_q_1	0.9455782312925172	0.005650298457593399	0.9911302587919348	Sex	1	2
CalPred	10000	9	sex_q_1	0.9455782312925172	0.0029977854114719843	0.9911302587919348	Sex	1	3
CalPred	10000	9	sex_q_1	0.9455782312925172	0.0034724855422897964	0.9911302587919348	Sex	1	4
CalPred	10000	9	sex_q_1	0.9455782312925172	0.005160037663028275	0.9911302587919348	Sex	1	5
